Price,Size,Beds,Bath,Location
4300000,1200.0,3,3,Mirpur
4000000,1000.0,2,2,Mirpur
6500000,1350.0,3,3,Mirpur
8200000,1400.0,3,3,Mirpur
5500000,1150.0,3,3,Mirpur
4300000,900.0,2,2,Mirpur
5000000,975.0,3,2,Mirpur
3900000,930.0,3,3,Mirpur
3600000,900.0,2,2,Mirpur
2600000,656.0,2,2,Mirpur
5841000,1298.0,3,3,Mirpur
4000000,800.0,2,2,Mirpur
12000000,1653.0,3,3,Mirpur
7000000,1450.0,3,3,Mirpur
4500000,1150.0,3,2,Mirpur
5000000,1150.0,3,3,Mirpur
5000000,1150.0,3,3,Mirpur
6000000,1300.0,4,3,Mirpur
18000000,2400.0,5,4,Mirpur
4500000,975.0,3,3,Mirpur
2500000,850.0,2,2,Mirpur
2400000,850.0,2,2,Mirpur
3800000,850.0,2,2,Mirpur
6125000,1250.0,3,3,Mirpur
2500000,656.0,2,2,Mirpur
2600000,656.0,2,2,Mirpur
2500000,656.0,2,2,Mirpur
3200000,830.0,2,2,Mirpur
7400000,1500.0,3,4,Mirpur
4500000,1150.0,3,2,Mirpur
5000000,1100.0,3,2,Mirpur
6000000,940.0,2,2,Mirpur
8500000,1542.0,3,3,Mirpur
2400000,650.0,2,2,Mirpur
4200000,1000.0,3,2,Mirpur
13000000,2066.0,3,4,Mirpur
2500000,656.0,2,2,Mirpur
7400000,1500.0,3,4,Mirpur
5800000,1050.0,3,2,Mirpur
5450000,1050.0,3,2,Mirpur
4000000,1300.0,3,2,Mirpur
5616000,1248.0,3,3,Mirpur
5616000,1248.0,3,3,Mirpur
8140000,1400.0,3,3,Mirpur
4500000,1200.0,3,2,Mirpur
4900000,900.0,2,2,Mirpur
6300000,1400.0,3,3,Mirpur
6800000,1285.0,3,3,Mirpur
2400000,650.0,2,2,Mirpur
2500000,650.0,2,2,Mirpur
2200000,650.0,2,2,Mirpur
5500000,1250.0,3,2,Mirpur
6000000,1300.0,3,3,Mirpur
13500000,1872.0,3,3,Mirpur
5200000,1250.0,3,3,Mirpur
5200000,1100.0,3,3,Mirpur
5000000,955.0,3,2,Mirpur
6750000,1500.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
6000000,1500.0,3,3,Mirpur
7000000,1412.0,3,3,Mirpur
8500000,1412.0,3,3,Mirpur
4000000,850.0,2,2,Mirpur
7000000,1361.0,3,4,Mirpur
4725000,1050.0,3,2,Mirpur
8500000,1450.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
6800000,1285.0,3,3,Mirpur
13500000,1872.0,3,3,Mirpur
3000000,650.0,2,2,Mirpur
5800000,1100.0,3,2,Mirpur
6133000,1115.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
10500000,1553.0,3,3,Mirpur
6000000,1350.0,3,3,Mirpur
6000000,1350.0,3,3,Mirpur
6200000,1000.0,3,2,Mirpur
3841000,835.0,2,2,Mirpur
3700000,920.0,3,2,Mirpur
6000000,1100.0,3,3,Mirpur
7000000,1360.0,3,3,Mirpur
5500000,1050.0,3,2,Mirpur
5363000,975.0,3,2,Mirpur
5363000,975.0,3,2,Mirpur
5363000,975.0,3,2,Mirpur
5363000,975.0,3,2,Mirpur
4000000,1000.0,2,2,Mirpur
5000000,1050.0,3,2,Mirpur
4725000,1050.0,3,2,Mirpur
4500000,1000.0,2,2,Mirpur
3800000,1000.0,3,2,Mirpur
4500000,1000.0,2,2,Mirpur
5000000,1075.0,3,2,Mirpur
5363000,975.0,3,2,Mirpur
4000000,950.0,3,2,Mirpur
8000000,1265.0,3,2,Mirpur
8500000,1275.0,3,3,Mirpur
7500000,1500.0,3,3,Mirpur
7084999,1090.0,3,3,Mirpur
3500000,650.0,2,2,Mirpur
3000000,698.0,2,2,Mirpur
3060000,680.0,2,2,Mirpur
3060000,680.0,2,2,Mirpur
6000000,1050.0,3,2,Mirpur
6075000,1350.0,3,3,Mirpur
2800000,650.0,2,2,Mirpur
6000000,1500.0,3,3,Mirpur
4500000,1000.0,2,2,Mirpur
8000000,1265.0,3,3,Mirpur
5000000,1000.0,3,3,Mirpur
5300000,960.0,3,2,Mirpur
10500000,1500.0,3,3,Mirpur
8500000,1250.0,3,3,Mirpur
3600000,1000.0,2,2,Mirpur
3000000,698.0,2,2,Mirpur
3000000,698.0,2,2,Mirpur
5500000,930.0,3,3,Mirpur
6075000,1350.0,3,3,Mirpur
4500000,1000.0,2,2,Mirpur
4500000,1000.0,2,2,Mirpur
4500000,1000.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
5000000,1220.0,3,2,Mirpur
5000000,1220.0,3,2,Mirpur
5000000,1220.0,3,2,Mirpur
5000000,1220.0,3,2,Mirpur
6500000,1200.0,3,3,Mirpur
6096000,1270.0,3,3,Mirpur
7425000,1350.0,3,3,Mirpur
7425000,1350.0,3,3,Mirpur
7425000,1350.0,3,3,Mirpur
7425000,1350.0,3,3,Mirpur
7425000,1350.0,3,3,Mirpur
3000000,825.0,2,2,Mirpur
7750000,1550.0,3,4,Mirpur
6250000,1250.0,3,3,Mirpur
7750000,1250.0,3,4,Mirpur
6250000,1250.0,3,3,Mirpur
7750000,1550.0,3,4,Mirpur
6250000,1250.0,3,2,Mirpur
4750000,1250.0,3,2,Mirpur
4500000,1000.0,2,2,Mirpur
6609999,935.0,3,2,Mirpur
6300000,1400.0,3,3,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
6500000,1172.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
4500000,1150.0,3,3,Mirpur
8500000,1250.0,3,3,Mirpur
8500000,1250.0,3,3,Mirpur
8500000,1250.0,3,3,Mirpur
4585000,1310.0,3,3,Mirpur
5850000,1300.0,3,3,Mirpur
5460000,1300.0,3,3,Mirpur
5200000,1300.0,3,3,Mirpur
4725000,1050.0,3,2,Mirpur
3800000,850.0,2,2,Mirpur
3800000,850.0,2,2,Mirpur
6200000,1200.0,3,3,Mirpur
3859000,839.0,2,2,Mirpur
6825000,1265.0,3,3,Mirpur
6825000,1265.0,3,3,Mirpur
5363000,975.0,3,3,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,3,2,Mirpur
4500000,950.0,3,2,Mirpur
3000000,630.0,2,2,Mirpur
6500000,1200.0,3,3,Mirpur
5000000,1150.0,3,3,Mirpur
6500000,1350.0,3,3,Mirpur
8040000,1250.0,3,3,Mirpur
8040000,1250.0,3,3,Mirpur
7425000,1350.0,3,3,Mirpur
2600000,650.0,2,2,Mirpur
14500000,1950.0,4,4,Mirpur
14500000,1950.0,4,4,Mirpur
7000000,1200.0,3,3,Mirpur
7000000,1200.0,3,3,Mirpur
5500000,1025.0,3,2,Mirpur
2000000,675.0,2,2,Mirpur
4750000,950.0,3,2,Mirpur
6500000,1270.0,3,3,Mirpur
6000000,1000.0,3,2,Mirpur
6300000,1400.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
4500000,1000.0,2,2,Mirpur
2900000,800.0,3,2,Mirpur
6825000,1265.0,3,3,Mirpur
6000000,1160.0,3,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
3676000,919.0,2,2,Mirpur
2205000,650.0,2,2,Mirpur
3600000,800.0,2,2,Mirpur
3540000,885.0,2,2,Mirpur
4725000,1050.0,3,2,Mirpur
3800000,850.0,2,2,Mirpur
4500000,1050.0,3,2,Mirpur
4500000,1000.0,3,2,Mirpur
4500000,1000.0,3,2,Mirpur
4500000,1000.0,3,2,Mirpur
4200000,865.0,2,2,Mirpur
6300000,1050.0,3,3,Mirpur
7000000,1400.0,3,3,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4388000,1097.0,3,2,Mirpur
4500000,1080.0,3,2,Mirpur
7500000,1300.0,3,3,Mirpur
7500000,1300.0,3,3,Mirpur
7500000,1300.0,3,3,Mirpur
6700000,1200.0,3,3,Mirpur
7500000,1300.0,3,3,Mirpur
3500000,825.0,2,2,Mirpur
7000000,1400.0,3,3,Mirpur
3500000,800.0,2,2,Mirpur
6500000,1240.0,3,3,Mirpur
4400000,1300.0,3,2,Mirpur
2200000,650.0,2,2,Mirpur
7500000,1160.0,3,3,Mirpur
1600000,450.0,2,1,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
3668000,917.0,2,2,Mirpur
3500000,650.0,2,2,Mirpur
5000000,1083.0,2,3,Mirpur
7900000,1300.0,3,3,Mirpur
4300000,1100.0,3,2,Mirpur
4300000,1100.0,3,2,Mirpur
4000000,1000.0,3,2,Mirpur
4300000,1100.0,3,2,Mirpur
11500000,1554.0,3,3,Mirpur
11500000,1554.0,3,3,Mirpur
11500000,1554.0,3,3,Mirpur
11500000,1554.0,3,3,Mirpur
6500000,944.0,3,2,Mirpur
11500000,1554.0,3,3,Mirpur
11500000,1554.0,3,3,Mirpur
4800000,1400.0,3,3,Mirpur
3500000,970.0,2,2,Mirpur
7500000,1350.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
4500000,1000.0,3,2,Mirpur
8500000,1195.0,3,3,Mirpur
5200000,950.0,3,2,Mirpur
8000000,1250.0,3,3,Mirpur
5500000,1575.0,4,4,Mirpur
4200000,935.0,3,2,Mirpur
5500000,1575.0,4,4,Mirpur
5200000,1200.0,3,3,Mirpur
5000000,1012.0,3,3,Mirpur
3000000,650.0,2,2,Mirpur
2800000,650.0,2,2,Mirpur
4500000,1300.0,4,3,Mirpur
6800000,1260.0,3,3,Mirpur
6800000,1260.0,3,3,Mirpur
4500000,950.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
7900000,1300.0,3,3,Mirpur
7900000,1300.0,3,3,Mirpur
7900000,1300.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
7795000,1290.0,3,3,Mirpur
8675000,1450.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
8675000,1450.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
8500000,1350.0,3,3,Mirpur
2700000,600.0,2,2,Mirpur
9445000,1350.0,3,3,Mirpur
8500000,1730.0,4,4,Mirpur
7500000,1800.0,3,4,Mirpur
10300000,1375.0,3,3,Mirpur
3400000,775.0,2,2,Mirpur
6600000,1200.0,3,3,Mirpur
2500000,650.0,2,2,Mirpur
2500000,650.0,2,2,Mirpur
4000000,975.0,2,2,Mirpur
2500000,650.0,2,1,Mirpur
2500000,650.0,2,1,Mirpur
9200000,1400.0,4,3,Mirpur
6000000,1008.0,3,2,Mirpur
2500000,650.0,2,1,Mirpur
2500000,750.0,2,2,Mirpur
4500000,950.0,2,2,Mirpur
5852000,1463.0,3,3,Mirpur
5852000,1463.0,3,3,Mirpur
11200000,1720.0,3,3,Mirpur
7900000,1300.0,3,3,Mirpur
7900000,1300.0,3,3,Mirpur
8675000,1450.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
6000000,1600.0,3,3,Mirpur
6500000,1180.0,3,3,Mirpur
6500000,1180.0,3,3,Mirpur
8000000,1175.0,3,3,Mirpur
8500000,1250.0,3,3,Mirpur
8500000,1542.0,3,3,Mirpur
2500000,650.0,2,1,Mirpur
2500000,650.0,2,1,Mirpur
3500000,950.0,3,2,Mirpur
10000000,1670.0,3,3,Mirpur
3000000,750.0,2,2,Mirpur
5500000,1075.0,3,2,Mirpur
2500000,750.0,2,2,Mirpur
9200000,1200.0,3,3,Mirpur
7500000,1345.0,3,3,Mirpur
7900000,1300.0,3,3,Mirpur
4730000,1075.0,3,2,Mirpur
4000000,950.0,2,2,Mirpur
8125000,1350.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
4500000,975.0,3,2,Mirpur
4500000,975.0,3,3,Mirpur
2500000,650.0,2,1,Mirpur
10000000,1554.0,3,4,Mirpur
7000000,1450.0,3,4,Mirpur
9700000,1380.0,3,3,Mirpur
10000000,1554.0,3,4,Mirpur
10000000,1554.0,3,4,Mirpur
10000000,1554.0,3,4,Mirpur
10000000,1554.0,3,4,Mirpur
10000000,1554.0,3,4,Mirpur
4000000,820.0,2,2,Mirpur
6000000,1120.0,4,3,Mirpur
3500000,750.0,2,2,Mirpur
10000000,1350.0,3,3,Mirpur
7500000,1245.0,3,3,Mirpur
7500000,1245.0,3,3,Mirpur
7500000,1245.0,3,3,Mirpur
7500000,1245.0,3,3,Mirpur
4000000,1050.0,3,2,Mirpur
7500000,1365.0,3,3,Mirpur
7500000,1365.0,3,3,Mirpur
6825000,1265.0,3,3,Mirpur
5500000,950.0,2,2,Mirpur
6500000,1200.0,3,2,Mirpur
4200000,850.0,2,2,Mirpur
4500000,850.0,2,2,Mirpur
8500000,1600.0,4,3,Mirpur
4000000,1150.0,3,2,Mirpur
2800000,800.0,3,2,Mirpur
5967000,1085.0,3,3,Mirpur
5280000,960.0,3,2,Mirpur
7500000,1345.0,3,3,Mirpur
7500000,1345.0,3,3,Mirpur
7500000,1345.0,3,3,Mirpur
4888000,975.0,3,2,Mirpur
4888000,975.0,3,2,Mirpur
7500000,1345.0,3,3,Mirpur
7500000,1345.0,3,3,Mirpur
5170000,1100.0,3,3,Mirpur
5170000,1100.0,3,3,Mirpur
5170000,1100.0,3,3,Mirpur
7500000,1345.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
5500000,1100.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
7500000,1345.0,3,3,Mirpur
2200000,650.0,2,2,Mirpur
5000000,1550.0,3,3,Mirpur
7795000,1290.0,3,3,Mirpur
7900000,1550.0,3,3,Mirpur
6750000,1500.0,3,3,Mirpur
5850000,1300.0,3,3,Mirpur
6300000,1400.0,3,3,Mirpur
5850000,1300.0,3,3,Mirpur
7500000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7250000,1350.0,3,3,Mirpur
5871000,1050.0,3,2,Mirpur
9500000,1325.0,3,3,Mirpur
8800000,1465.0,3,3,Mirpur
8800000,1465.0,3,3,Mirpur
9200000,1560.0,3,3,Mirpur
8800000,1465.0,3,3,Mirpur
8800000,1465.0,3,3,Mirpur
4700000,900.0,3,2,Mirpur
4500000,900.0,3,2,Mirpur
3200000,1150.0,3,2,Mirpur
4500000,1066.0,2,2,Mirpur
6300000,1250.0,3,3,Mirpur
4500000,900.0,3,2,Mirpur
4800000,1050.0,3,3,Mirpur
7000000,1200.0,3,3,Mirpur
4462000,970.0,3,3,Mirpur
7000000,1365.0,4,3,Mirpur
2000000,650.0,2,2,Mirpur
4800000,1220.0,3,3,Mirpur
4800000,1050.0,3,3,Mirpur
5000000,1100.0,3,3,Mirpur
6300000,1150.0,3,3,Mirpur
6300000,1150.0,3,3,Mirpur
6300000,1150.0,3,3,Mirpur
4800000,1050.0,3,3,Mirpur
4800000,1050.0,3,3,Mirpur
5500000,1100.0,3,3,Mirpur
5500000,1100.0,3,3,Mirpur
9200000,1300.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
7665000,1390.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
8167000,1485.0,3,3,Mirpur
4320000,1080.0,3,3,Mirpur
4320000,1080.0,3,3,Mirpur
4800000,1220.0,3,3,Mirpur
2200000,650.0,2,2,Mirpur
4500000,1150.0,3,3,Mirpur
2500000,500.0,2,2,Mirpur
7000000,1300.0,3,3,Mirpur
7500000,1300.0,3,3,Mirpur
5500000,1200.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
8400000,1400.0,3,3,Mirpur
7795000,1290.0,3,3,Mirpur
8125000,1350.0,3,3,Mirpur
10900000,1553.0,3,3,Mirpur
7200000,1275.0,3,3,Mirpur
3500000,650.0,2,2,Mirpur
3800000,850.0,2,2,Mirpur
9500000,1535.0,3,3,Mirpur
6200000,1050.0,2,2,Mirpur
4200000,750.0,2,2,Mirpur
8800000,1445.0,3,3,Mirpur
7000000,1360.0,3,3,Mirpur
5450000,1050.0,3,2,Mirpur
5500000,1050.0,3,2,Mirpur
5375000,975.0,3,3,Mirpur
5363000,975.0,3,3,Mirpur
5363000,975.0,3,3,Mirpur
5363000,975.0,3,3,Mirpur
6000000,1131.0,3,3,Mirpur
6200000,1180.0,3,3,Mirpur
7500000,1350.0,3,3,Mirpur
6100000,1140.0,3,2,Mirpur
6500000,1200.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
5200000,1087.0,3,2,Mirpur
5967000,1085.0,3,3,Mirpur
4275000,855.0,2,2,Mirpur
5967000,1085.0,3,3,Mirpur
5170000,1100.0,3,3,Mirpur
5500000,1100.0,3,3,Mirpur
4800000,1050.0,3,3,Mirpur
6300000,1150.0,3,3,Mirpur
9200000,1300.0,3,3,Mirpur
5170000,1100.0,3,3,Mirpur
2310000,650.0,2,2,Mirpur
7300000,1480.0,3,3,Mirpur
8000000,1371.0,3,3,Mirpur
7500000,1050.0,3,2,Mirpur
5000000,1160.0,3,3,Mirpur
3400000,850.0,3,2,Mirpur
8500000,1260.0,4,2,Mirpur
6325000,1150.0,3,2,Mirpur
7400000,1350.0,3,3,Mirpur
5170000,1100.0,3,3,Mirpur
11000000,1550.0,3,3,Mirpur
6300000,1150.0,3,3,Mirpur
5750000,1150.0,3,2,Mirpur
5800000,1150.0,3,2,Mirpur
5750000,1150.0,3,2,Mirpur
5500000,1150.0,3,2,Mirpur
5600000,1100.0,3,2,Mirpur
6000000,1150.0,3,2,Mirpur
5700000,1050.0,3,2,Mirpur
6050000,1100.0,3,2,Mirpur
6325000,1150.0,3,2,Mirpur
5700000,1050.0,3,2,Mirpur
6050000,1100.0,3,2,Mirpur
6325000,1150.0,3,2,Mirpur
5000000,1050.0,3,2,Mirpur
5750000,1150.0,3,2,Mirpur
5500000,1100.0,3,2,Mirpur
5250000,1050.0,3,2,Mirpur
5500000,1100.0,3,2,Mirpur
5000000,1280.0,3,2,Mirpur
3500000,900.0,2,2,Mirpur
7200000,1700.0,4,3,Mirpur
6500000,1400.0,3,3,Mirpur
4200000,850.0,2,2,Mirpur
4500000,1230.0,3,2,Mirpur
5500000,1100.0,3,3,Mirpur
5000000,1258.0,3,3,Mirpur
5000000,1258.0,3,3,Mirpur
2500000,629.0,2,2,Mirpur
2500000,629.0,2,2,Mirpur
14500000,2150.0,4,5,Mirpur
3985000,1050.0,3,3,Mirpur
2250000,650.0,2,2,Mirpur
4400000,950.0,2,2,Mirpur
2400000,650.0,2,2,Mirpur
4950000,1100.0,3,2,Mirpur
5400000,1200.0,3,3,Mirpur
2475000,900.0,2,2,Mirpur
16000000,2200.0,4,4,Mirpur
16000000,2200.0,4,4,Mirpur
7250000,1350.0,3,3,Mirpur
5000000,1200.0,3,3,Mirpur
5000000,1200.0,3,3,Mirpur
7500000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
7900000,1350.0,3,3,Mirpur
3000000,680.0,2,2,Mirpur
6700000,1350.0,3,2,Mirpur
6000000,1600.0,3,3,Mirpur
5750000,1150.0,3,3,Mirpur
6812000,1310.0,3,3,Mirpur
5500000,1100.0,3,3,Mirpur
5250000,1050.0,3,2,Mirpur
7500000,1250.0,3,3,Mirpur
4000000,950.0,3,2,Mirpur
2500000,714.0,2,2,Mirpur
14200000,1872.0,3,3,Mirpur
5000000,1150.0,2,2,Mirpur
5500000,1050.0,3,2,Mirpur
6000000,1440.0,4,3,Mirpur
4500000,1080.0,3,2,Mirpur
6000000,1050.0,3,2,Mirpur
2700000,700.0,2,2,Mirpur
3000000,650.0,2,2,Mirpur
5500000,1398.0,3,3,Mirpur
3500000,1000.0,3,3,Mirpur
8000000,1450.0,3,3,Mirpur
3000000,650.0,2,2,Mirpur
3500000,650.0,2,2,Mirpur
7500000,1266.0,3,3,Mirpur
7500000,1266.0,3,3,Mirpur
5500000,1300.0,4,4,Mirpur
2500000,650.0,2,2,Mirpur
2700000,650.0,2,2,Mirpur
5000000,900.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
5400000,1200.0,3,3,Mirpur
5400000,1200.0,3,3,Mirpur
6500000,1300.0,4,4,Mirpur
6000000,1330.0,3,2,Mirpur
8775000,1170.0,3,3,Mirpur
6000000,1140.0,3,2,Mirpur
7205000,1310.0,3,3,Mirpur
7205000,1310.0,3,3,Mirpur
4500000,1055.0,2,3,Mirpur
10000000,1650.0,4,3,Mirpur
7000000,1250.0,3,3,Mirpur
7000000,1250.0,3,3,Mirpur
8200000,1350.0,3,3,Mirpur
8200000,1350.0,3,3,Mirpur
9800000,1850.0,3,3,Mirpur
9800000,1850.0,3,3,Mirpur
8200000,1420.0,3,3,Mirpur
5600000,1140.0,3,2,Mirpur
9500000,1550.0,3,3,Mirpur
7550000,1350.0,3,3,Mirpur
8050000,1450.0,3,3,Mirpur
8073000,1400.0,3,3,Mirpur
8073000,1400.0,3,3,Mirpur
3500000,650.0,2,2,Mirpur
4000000,1120.0,3,2,Mirpur
4000000,875.0,2,2,Mirpur
4000000,875.0,2,2,Mirpur
4500000,920.0,2,2,Mirpur
4500000,1000.0,2,2,Mirpur
4500000,920.0,2,2,Mirpur
8538000,1425.0,3,3,Mirpur
8538000,1425.0,3,3,Mirpur
8950000,1500.0,3,3,Mirpur
8538000,1425.0,3,3,Mirpur
8950000,1500.0,3,3,Mirpur
8538000,1425.0,3,3,Mirpur
7933000,1315.0,3,3,Mirpur
7933000,1315.0,3,3,Mirpur
8950000,1500.0,3,3,Mirpur
7933000,1315.0,3,3,Mirpur
4000000,650.0,2,2,Mirpur
11399999,1650.0,4,4,Mirpur
5500000,1103.0,3,3,Mirpur
6500000,1242.0,3,3,Mirpur
4500000,1000.0,3,2,Mirpur
6500000,1150.0,3,2,Mirpur
3500000,900.0,2,2,Mirpur
9000000,1500.0,3,4,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
5400000,1200.0,3,3,Mirpur
5400000,1200.0,3,3,Mirpur
5400000,1200.0,3,3,Mirpur
5400000,1200.0,3,3,Mirpur
5400000,1200.0,3,3,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
4950000,1100.0,3,2,Mirpur
5400000,1200.0,3,3,Mirpur
3200000,650.0,2,2,Mirpur
3990000,950.0,3,2,Mirpur
8000000,1400.0,3,3,Mirpur
2400000,600.0,2,2,Mirpur
6000000,1100.0,3,3,Mirpur
4700000,900.0,3,2,Mirpur
4700000,900.0,3,2,Mirpur
8167000,1485.0,3,3,Mirpur
8600000,1760.0,3,3,Mirpur
8575000,1750.0,3,3,Mirpur
8800000,1760.0,3,3,Mirpur
8000000,1225.0,3,2,Mirpur
9000000,1480.0,3,3,Mirpur
8750000,1250.0,3,2,Mirpur
5000000,1250.0,3,3,Mirpur
3600000,850.0,3,2,Mirpur
3600000,850.0,3,2,Mirpur
3600000,1000.0,3,2,Mirpur
6200000,1140.0,3,2,Mirpur
6200000,1140.0,3,2,Mirpur
6200000,1140.0,3,2,Mirpur
3000000,650.0,2,2,Mirpur
3000000,650.0,2,2,Mirpur
3200000,650.0,2,2,Mirpur
6850000,1500.0,3,3,Mirpur
4900000,1170.0,3,3,Mirpur
4200000,1080.0,3,3,Mirpur
5300000,1390.0,3,3,Mirpur
7500000,1250.0,3,3,Mirpur
6500000,1300.0,3,3,Mirpur
6500000,1300.0,3,3,Mirpur
6500000,1300.0,3,3,Mirpur
6500000,1300.0,3,3,Mirpur
6500000,1300.0,3,3,Mirpur
7000000,1450.0,3,3,Mirpur
4508000,980.0,2,2,Mirpur
4000000,800.0,2,2,Mirpur
8200000,1250.0,3,3,Mirpur
11500000,2000.0,3,3,Mirpur
8500000,1470.0,3,4,Mirpur
13100000,1872.0,3,4,Mirpur
6500000,1350.0,3,3,Mirpur
6500000,1350.0,3,3,Mirpur
6500000,1350.0,3,3,Mirpur
15500000,2000.0,3,3,Mirpur
5000000,1100.0,3,3,Mirpur
6500000,1350.0,3,3,Mirpur
10800000,1800.0,3,3,Mirpur
4700000,990.0,3,3,Mirpur
3500000,825.0,2,2,Mirpur
8500000,1700.0,3,3,Mirpur
6000000,1390.0,3,3,Mirpur
3570000,850.0,2,2,Mirpur
3570000,850.0,2,2,Mirpur
6812000,1310.0,3,3,Mirpur
5500000,1265.0,3,2,Mirpur
6000000,1280.0,3,2,Mirpur
6000000,1160.0,3,2,Mirpur
8000000,1400.0,3,3,Mirpur
9800000,1850.0,3,3,Mirpur
8200000,1420.0,3,3,Mirpur
3300000,850.0,2,2,Mirpur
3300000,850.0,2,2,Mirpur
5800000,1050.0,3,2,Mirpur
7800000,1085.0,3,2,Mirpur
4410000,1050.0,3,2,Mirpur
4073000,905.0,2,2,Mirpur
3825000,850.0,2,2,Mirpur
3570000,850.0,2,2,Mirpur
6600000,1200.0,3,4,Mirpur
12500000,2200.0,4,5,Mirpur
6463000,1175.0,3,3,Mirpur
4702000,855.0,2,2,Mirpur
5200000,980.0,3,3,Mirpur
17000000,2200.0,3,4,Mirpur
6500000,1154.0,3,3,Mirpur
7102000,1467.0,3,3,Mirpur
8442000,1687.0,4,4,Mirpur
5000000,1083.0,2,2,Mirpur
9000000,1380.0,3,3,Mirpur
